"","female","hisp","education","earnings","hours","week","union","uncov","region","race","marital","college_degree","age","id"
"39756",1,0,16,59664,40,52,0,0,4,1,5,1,46,39756
"39757",0,0,16,95000,47,52,0,0,4,1,1,1,32,39757
"39758",0,0,18,103000,45,52,0,0,4,1,1,1,40,39758
"39759",1,0,14,44000,40,52,0,0,4,4,1,0,59,39759
"39760",1,0,18,60000,50,52,0,0,4,1,1,1,48,39760
"39761",0,1,12,76000,52,52,0,0,4,1,1,0,45,39761
"39762",1,1,13,6285,40,52,0,0,4,1,7,0,20,39762
"39763",0,1,16,120000,50,52,0,0,4,1,1,1,35,39763
"39764",0,0,18,149000,55,52,0,0,4,1,1,1,36,39764
"39765",1,1,16,35000,40,52,0,0,4,1,1,1,58,39765
"39766",0,1,12,60000,40,52,0,0,4,1,1,0,58,39766
"39767",0,0,16,70000,60,52,0,0,4,1,1,1,68,39767
"39768",0,0,13,75000,40,50,0,0,4,1,5,0,41,39768
"39769",0,0,13,50000,45,50,0,0,4,1,1,0,36,39769
"39770",0,0,16,111000,45,52,0,0,4,1,1,1,48,39770
"39771",0,1,14,75000,50,52,0,0,4,1,1,0,55,39771
"39772",1,0,13,30000,40,52,0,0,4,1,1,0,52,39772
"39773",0,1,13,22500,40,52,0,0,4,1,6,0,27,39773
"39774",0,1,12,95000,45,52,0,0,4,1,1,0,69,39774
"39775",0,1,16,50000,68,52,0,0,4,1,7,1,29,39775
"39776",0,0,14,44000,40,52,0,0,4,1,1,0,42,39776
"39777",0,0,18,100000,40,52,0,0,4,1,1,1,59,39777
"39778",0,0,12,16640,40,52,0,0,4,4,7,0,20,39778
"39779",0,0,16,24000,40,52,0,0,4,4,1,1,41,39779
"39780",0,0,18,100000,40,52,0,0,4,1,1,1,31,39780
"39781",0,0,13,77000,50,52,0,0,4,1,6,0,54,39781
"39782",1,0,16,37500,40,52,0,0,4,1,5,1,33,39782
"39783",0,1,16,38985,40,52,1,0,4,1,7,1,29,39783
"39784",1,0,13,68000,40,52,0,0,4,2,3,0,35,39784
"39785",0,0,16,110000,45,51,0,0,4,1,5,1,44,39785
"39786",1,0,13,10000,40,52,0,0,4,1,1,0,21,39786
"39787",0,1,13,55000,40,52,0,0,4,1,1,0,25,39787
"39788",1,0,13,34000,55,52,0,0,4,1,7,0,33,39788
"39789",1,1,13,41000,40,52,0,0,4,1,7,0,34,39789
"39790",1,1,13,50000,50,52,0,0,4,1,5,0,37,39790
"39791",0,0,12,34000,42,52,0,0,4,1,1,0,31,39791
"39792",1,1,12,20000,40,52,0,0,4,1,7,0,24,39792
"39793",1,1,12,20000,40,52,0,0,4,1,7,0,29,39793
"39794",1,0,16,82294,50,52,0,0,4,1,4,1,59,39794
"39795",0,0,12,80000,40,52,0,0,4,1,1,0,38,39795
"39796",0,0,14,55000,40,52,0,0,4,1,1,0,31,39796
"39797",1,0,14,65000,50,52,0,0,4,1,1,0,30,39797
"39798",0,1,6,15000,40,52,0,0,4,1,1,0,36,39798
"39799",1,0,12,28000,40,52,0,0,4,1,1,0,45,39799
"39800",0,0,12,58000,50,52,0,0,4,1,1,0,47,39800
"39801",1,0,18,74181,48,52,0,0,4,1,1,1,38,39801
"39802",0,0,16,29000,62,52,0,0,4,1,1,1,32,39802
"39803",0,0,16,27000,40,52,0,0,4,1,7,1,31,39803
"39804",1,0,16,25000,40,52,0,0,4,1,5,1,29,39804
"39805",1,0,18,100000,50,52,0,0,4,1,1,1,37,39805
"39806",0,0,16,88000,40,52,0,0,4,1,1,1,27,39806
"39807",1,0,16,40000,40,52,0,0,4,1,1,1,26,39807
"39808",0,1,14,33000,52,52,0,0,4,1,1,0,27,39808
"39809",0,0,14,40000,40,52,0,0,4,1,1,0,57,39809
"39810",1,0,12,40000,40,52,0,0,4,1,1,0,59,39810
"39811",0,0,13,59580,42,52,0,0,4,1,1,0,38,39811
"39812",0,0,14,32500,40,52,0,0,4,1,7,0,35,39812
"39813",1,0,16,65000,36,52,0,0,4,1,1,1,32,39813
"39814",0,0,13,78000,60,52,0,0,4,1,1,0,34,39814
"39815",0,0,13,50000,40,52,0,0,4,1,7,0,27,39815
"39816",0,0,12,37000,50,52,0,0,4,1,1,0,40,39816
"39817",0,1,9,40100,45,48,0,0,4,1,7,0,22,39817
"39818",1,1,12,25000,40,52,0,0,4,1,5,0,51,39818
"39819",0,1,4,35000,40,52,0,0,4,1,1,0,31,39819
"39820",1,1,8,16000,40,52,0,0,4,1,1,0,32,39820
"39821",1,0,16,31500,40,52,0,0,4,1,7,1,31,39821
"39822",0,0,16,68000,45,52,0,0,4,1,7,1,36,39822
"39823",1,0,13,69700,50,52,0,0,4,1,7,0,52,39823
"39824",1,0,13,31700,40,52,0,0,4,1,7,0,48,39824
"39825",0,0,13,45000,40,52,0,0,4,1,3,0,59,39825
"39826",0,1,11,13000,40,52,0,0,4,1,1,0,53,39826
"39827",1,0,12,35000,40,52,0,0,4,1,5,0,56,39827
"39828",0,1,8,35000,40,48,0,0,4,1,1,0,26,39828
"39829",0,1,11,20000,40,52,0,0,4,1,1,0,36,39829
"39830",0,1,11,27000,40,52,0,0,4,1,1,0,24,39830
"39831",0,1,12,35000,40,52,0,0,4,1,1,0,42,39831
"39832",1,1,12,58000,40,52,0,0,4,1,1,0,39,39832
"39833",1,0,12,56000,44,52,0,0,4,1,1,0,46,39833
"39834",0,1,12,19000,40,52,0,0,4,1,1,0,44,39834
"39835",0,0,11,78863,45,52,0,0,4,1,5,0,50,39835
"39836",0,0,12,26000,40,52,0,0,4,1,7,0,20,39836
"39837",1,0,12,15600,40,52,0,0,4,1,7,0,21,39837
"39838",0,1,12,25000,40,52,0,0,4,1,7,0,20,39838
"39839",0,1,12,50000,40,52,0,0,4,1,1,0,31,39839
"39840",1,1,12,110000,45,52,0,0,4,1,1,0,32,39840
"39841",1,1,12,36000,52,52,0,0,4,1,5,0,61,39841
"39842",0,1,13,45000,40,52,0,0,4,1,1,0,27,39842
"39843",1,1,12,49000,40,52,0,0,4,1,1,0,27,39843
"39844",1,1,13,40000,40,52,0,0,4,1,7,0,33,39844
"39845",1,0,13,46000,40,52,0,0,4,4,1,0,36,39845
"39846",0,1,12,20000,52,52,0,0,4,4,1,0,32,39846
"39847",0,0,13,28800,50,52,0,0,4,1,1,0,51,39847
"39848",1,1,12,43200,40,52,0,0,4,1,1,0,49,39848
"39849",0,0,8,23000,40,52,0,0,4,1,1,0,52,39849
"39850",1,0,20,110000,50,52,0,0,4,1,1,1,46,39850
"39851",0,0,18,150000,50,52,0,0,4,1,1,1,48,39851
"39852",0,0,12,100000,60,52,0,0,4,1,7,0,29,39852
"39853",1,0,13,20000,38,52,0,0,4,1,1,0,28,39853
"39854",0,0,13,50000,45,52,0,0,4,1,1,0,29,39854
"39855",1,0,13,38000,40,52,0,0,4,1,1,0,40,39855
"39856",0,0,16,50000,40,52,0,0,4,1,1,1,46,39856
"39857",0,0,14,70800,45,52,0,0,4,1,1,0,49,39857
"39858",0,0,13,70000,40,52,0,0,4,1,1,0,40,39858
"39859",0,0,14,41600,60,52,0,0,4,4,1,0,50,39859
"39860",1,0,0,20800,40,52,0,0,4,4,1,0,37,39860
"39861",1,0,14,48000,40,52,0,0,4,1,1,0,43,39861
"39862",0,0,16,72000,45,52,0,0,4,1,1,1,41,39862
"39863",0,0,16,50000,40,52,0,0,4,1,5,1,58,39863
"39864",1,0,16,74328,36,52,0,0,4,1,1,1,46,39864
"39865",0,0,14,83592,40,52,0,0,4,1,1,0,47,39865
"39866",0,0,16,107917,50,52,0,0,4,1,1,1,51,39866
"39867",0,0,20,172946,45,52,0,0,4,1,1,1,38,39867
"39868",0,0,16,93000,40,48,0,0,4,1,1,1,34,39868
"39869",1,0,16,144000,40,52,0,0,4,4,1,1,34,39869
"39870",0,0,12,48000,48,52,0,0,4,1,1,0,47,39870
"39871",0,0,16,60000,40,52,0,0,4,1,1,1,39,39871
"39872",1,0,12,40000,40,52,0,0,4,1,1,0,34,39872
"39873",1,0,13,43000,40,52,0,0,4,1,5,0,45,39873
"39874",0,0,12,50000,40,52,0,0,4,7,1,0,46,39874
"39875",1,1,12,20000,40,52,0,0,4,1,1,0,37,39875
"39876",0,1,11,27000,45,51,0,0,4,1,1,0,38,39876
"39877",0,0,16,72000,40,52,0,0,4,1,1,1,43,39877
"39878",1,0,13,28000,40,52,0,0,4,1,1,0,42,39878
"39879",0,0,16,79959,50,51,0,0,4,1,1,1,54,39879
"39880",0,0,9,71000,70,52,0,0,4,1,1,0,45,39880
"39881",1,0,12,21000,60,52,0,0,4,1,1,0,36,39881
"39882",0,0,20,101901,50,52,0,0,4,1,1,1,56,39882
"39883",1,0,20,60000,50,52,0,0,4,1,1,1,53,39883
"39884",0,0,16,55000,50,52,1,0,4,1,1,1,42,39884
"39885",0,0,18,107946,65,52,0,0,4,1,1,1,59,39885
"39886",1,0,16,37000,50,52,0,0,4,1,1,1,59,39886
"39887",0,0,16,50000,50,52,0,0,4,1,1,1,34,39887
"39888",0,0,12,120000,55,52,0,0,4,1,1,0,52,39888
"39889",0,0,13,34320,40,52,1,0,4,1,1,0,54,39889
"39890",0,0,16,65000,45,48,0,0,4,1,1,1,62,39890
"39891",1,0,13,30000,40,52,0,0,4,1,1,0,60,39891
"39892",0,0,13,25000,40,52,0,0,4,1,5,0,38,39892
"39893",0,0,20,389599,55,52,0,0,4,1,1,1,55,39893
"39894",1,0,13,27000,40,52,0,0,4,2,7,0,49,39894
"39895",0,1,12,23000,40,52,0,0,4,1,1,0,24,39895
"39896",1,0,14,20000,40,52,0,0,4,2,5,0,30,39896
"39897",0,0,16,37000,55,52,0,0,4,2,5,1,45,39897
"39898",0,0,16,87500,40,52,0,0,4,1,5,1,45,39898
"39899",0,0,18,80000,40,48,0,0,4,1,1,1,59,39899
"39900",0,0,18,40000,55,52,0,0,4,1,1,1,37,39900
"39901",0,0,10,45000,40,52,0,0,4,4,1,0,40,39901
"39902",0,0,20,389599,45,52,0,0,4,1,4,1,45,39902
"39903",1,0,14,44267,36,52,0,0,4,1,1,0,56,39903
"39904",0,0,16,53000,40,52,0,0,4,1,1,1,61,39904
"39905",1,0,16,15000,40,52,0,0,4,1,1,1,53,39905
"39906",0,0,12,55000,40,52,0,0,4,1,5,0,49,39906
"39907",0,0,12,48550,41,52,0,0,4,1,1,0,60,39907
"39908",1,0,16,20000,40,52,0,0,4,1,7,1,28,39908
"39909",0,0,16,26600,50,52,0,0,4,4,7,1,29,39909
"39910",0,0,12,22000,40,52,0,0,4,1,1,0,34,39910
"39911",1,0,14,20000,60,52,0,0,4,1,1,0,35,39911
"39912",1,0,16,30000,40,52,0,0,4,1,1,1,54,39912
"39913",1,0,16,20000,40,52,0,0,4,1,7,1,32,39913
"39914",0,0,13,14000,40,52,0,0,4,1,7,0,23,39914
"39915",0,0,16,19000,40,52,0,0,4,1,7,1,48,39915
"39916",0,0,16,125000,60,52,0,0,4,1,7,1,47,39916
"39917",0,0,16,182946,50,52,0,0,4,4,1,1,28,39917
"39918",1,0,16,45000,40,52,0,0,4,1,5,1,36,39918
"39919",0,0,16,40000,40,52,0,0,4,1,1,1,37,39919
"39920",1,0,16,40000,40,52,0,0,4,1,1,1,38,39920
"39921",1,0,16,20000,40,52,0,0,4,1,1,1,39,39921
"39922",0,0,16,40000,40,52,0,0,4,1,7,1,49,39922
"39923",0,1,12,30000,40,52,0,0,4,7,7,0,31,39923
"39924",0,1,12,30002,40,52,0,0,4,7,1,0,30,39924
"39925",0,0,12,50000,40,52,0,0,4,1,1,0,55,39925
"39926",0,0,12,15600,40,52,0,0,4,1,1,0,54,39926
"39927",0,0,13,25000,40,52,0,0,4,1,7,0,23,39927
"39928",0,0,11,46000,40,52,0,0,4,1,1,0,50,39928
"39929",0,0,12,389599,50,52,1,0,4,1,5,0,45,39929
"39930",0,0,12,24000,40,52,0,0,4,2,7,0,26,39930
"39931",0,1,12,22000,40,52,0,0,4,1,7,0,21,39931
"39932",0,1,11,25000,40,52,0,0,4,1,7,0,31,39932
"39933",0,0,16,120000,40,52,0,0,4,1,7,1,46,39933
"39934",0,1,13,24000,40,52,0,0,4,1,1,0,29,39934
"39935",1,0,16,40000,40,52,0,0,4,1,7,1,60,39935
"39936",1,0,16,21000,36,52,0,0,4,1,6,1,52,39936
"39937",0,0,16,100000,40,52,0,0,4,2,1,1,56,39937
"39938",0,0,13,30000,36,52,0,0,4,2,6,0,32,39938
"39939",0,0,13,45000,40,52,0,0,4,1,5,0,62,39939
"39940",1,0,14,12700,40,52,0,0,4,2,7,0,22,39940
"39941",1,0,16,45500,40,48,0,0,4,1,1,1,48,39941
"39942",1,0,16,12000,40,52,0,0,4,1,1,1,51,39942
"39943",0,0,16,25000,40,52,0,0,4,1,1,1,54,39943
"39944",1,0,16,25000,40,52,0,0,4,1,1,1,54,39944
"39945",0,0,16,30000,40,52,0,0,4,1,1,1,60,39945
"39946",1,0,13,15000,40,52,0,0,4,1,7,0,22,39946
"39947",0,0,13,12000,40,52,0,0,4,1,7,0,23,39947
"39948",0,0,16,40000,40,52,0,0,4,1,5,1,41,39948
"39949",0,1,11,20000,40,52,0,0,4,1,1,0,49,39949
"39950",1,1,11,15000,40,52,0,0,4,1,1,0,55,39950
"39951",0,0,16,45000,40,50,0,0,4,1,1,1,27,39951
"39952",1,0,16,35000,40,52,0,0,4,1,1,1,26,39952
"39953",1,0,16,50000,36,52,0,0,4,1,7,1,25,39953
"39954",0,0,16,70000,50,52,0,0,4,1,1,1,30,39954
"39955",1,0,12,33000,40,52,0,0,4,1,5,0,54,39955
"39956",0,0,10,12000,40,52,0,0,4,1,5,0,40,39956
"39957",0,0,16,46000,46,52,0,0,4,1,7,1,55,39957
"39958",0,0,16,85000,42,52,0,0,4,1,5,1,56,39958
"39959",0,0,12,45000,40,52,0,0,4,1,7,0,54,39959
"39960",0,0,13,154000,50,52,0,0,4,1,6,0,53,39960
"39961",1,1,13,35000,45,52,0,0,4,1,7,0,34,39961
"39962",1,0,16,50000,40,52,0,0,4,1,1,1,50,39962
"39963",0,0,16,20000,40,52,0,0,4,1,1,1,50,39963
"39964",1,0,16,25002,49,52,0,0,4,1,7,1,39,39964
"39965",0,0,12,25000,40,52,0,0,4,1,7,0,62,39965
"39966",0,1,6,18000,40,52,0,0,4,1,1,0,47,39966
"39967",0,0,13,138946,50,52,0,0,4,1,1,0,54,39967
"39968",1,1,16,49000,50,52,0,0,4,1,1,1,50,39968
"39969",1,1,12,20000,40,52,0,0,4,1,1,0,29,39969
"39970",0,1,16,30000,40,52,0,0,4,1,1,1,43,39970
"39971",1,0,16,30000,40,52,0,0,4,1,1,1,22,39971
"39972",0,1,16,25000,40,52,0,0,4,1,1,1,27,39972
"39973",0,1,12,12000,40,52,0,0,4,1,7,0,34,39973
"39974",1,1,16,30000,52,52,0,0,4,1,1,1,29,39974
"39975",0,1,16,15000,40,52,0,0,4,1,1,1,28,39975
"39976",1,1,16,16000,40,52,0,0,4,1,7,1,45,39976
"39977",0,1,16,25000,40,52,0,0,4,1,1,1,35,39977
"39978",0,0,16,45000,40,52,0,0,4,1,7,1,55,39978
"39979",1,0,12,42000,40,52,0,0,4,1,1,0,43,39979
"39980",0,1,12,41000,40,52,0,0,4,1,1,0,47,39980
"39981",0,0,16,30000,40,52,0,0,4,1,1,1,35,39981
"39982",1,0,16,20000,40,52,0,0,4,1,1,1,33,39982
"39983",0,0,16,50000,40,52,0,0,4,1,1,1,38,39983
"39984",1,0,18,70000,40,48,0,0,4,1,1,1,31,39984
"39985",0,0,14,32000,40,52,0,0,4,1,1,0,31,39985
"39986",0,0,12,30000,40,52,0,0,4,1,1,0,33,39986
"39987",1,0,16,42000,40,52,0,0,4,1,1,1,34,39987
"39988",0,0,16,125000,50,52,0,0,4,1,1,1,41,39988
"39989",1,0,16,39000,40,49,0,0,4,1,1,1,36,39989
"39990",0,0,16,50000,40,52,0,0,4,1,1,1,39,39990
"39991",1,0,13,50000,40,52,0,0,4,1,1,0,47,39991
"39992",0,0,16,80000,60,52,0,0,4,1,1,1,48,39992
"39993",0,0,16,28000,45,52,0,0,4,1,1,1,44,39993
"39994",0,0,12,82081,40,52,0,0,4,2,1,0,47,39994
"39995",1,0,11,18000,40,52,0,0,4,4,1,0,28,39995
"39996",1,0,16,35000,40,52,0,0,4,1,7,1,38,39996
"39997",1,0,16,165000,40,52,0,0,4,1,1,1,48,39997
"39998",0,0,18,30000,40,52,0,0,4,1,1,1,51,39998
"39999",0,0,13,22000,40,52,0,0,4,2,7,0,46,39999
"40000",1,0,16,20000,40,52,0,0,4,1,1,1,37,40000
"40001",0,0,16,40000,40,52,0,0,4,1,1,1,43,40001
"40002",1,0,16,50400,40,52,0,0,4,1,5,1,41,40002
"40003",0,0,13,25000,40,52,0,0,4,4,7,0,39,40003
"40004",0,0,13,14490,50,50,0,0,4,4,7,0,26,40004
"40005",0,0,18,100000,50,52,0,0,4,1,1,1,46,40005
"40006",0,0,18,40000,40,52,0,0,4,1,1,1,41,40006
"40007",0,0,12,45000,50,52,0,0,4,1,1,0,41,40007
"40008",1,0,12,45000,45,52,0,0,4,1,1,0,38,40008
"40009",0,0,18,79000,40,52,0,0,4,2,1,1,65,40009
"40010",1,0,12,66000,40,52,0,0,4,2,1,0,61,40010
"40011",1,0,16,102000,42,52,0,0,4,1,5,1,54,40011
"40012",0,1,20,150000,70,52,0,0,4,1,1,1,34,40012
"40013",0,0,14,45000,40,52,0,0,4,1,1,0,34,40013
"40014",1,0,16,40000,40,50,0,0,4,1,1,1,29,40014
"40015",0,0,20,75000,40,52,0,0,4,2,1,1,56,40015
"40016",0,0,16,115000,45,52,0,0,4,1,1,1,52,40016
"40017",1,0,16,60000,40,52,0,0,4,1,1,1,51,40017
"40018",0,0,18,100000,50,52,0,0,4,1,1,1,61,40018
"40019",0,0,16,50000,40,52,0,0,4,1,1,1,40,40019
"40020",1,0,16,30000,40,52,0,0,4,1,1,1,42,40020
"40021",0,0,16,50000,40,52,0,0,4,1,1,1,45,40021
"40022",1,0,16,407720,40,52,0,0,4,1,1,1,24,40022
"40023",0,0,16,42000,40,52,0,0,4,1,1,1,24,40023
"40024",1,0,13,10000,40,52,0,0,4,2,7,0,21,40024
"40025",1,1,8,18000,40,52,0,0,4,1,1,0,54,40025
"40026",0,0,20,90000,50,52,0,0,4,1,1,1,33,40026
"40027",1,0,18,56000,40,52,0,0,4,1,1,1,31,40027
"40028",0,0,12,50000,45,52,0,0,4,2,1,0,29,40028
"40029",0,0,18,35000,40,52,0,0,4,1,7,1,41,40029
"40030",1,1,13,92000,40,52,0,0,4,1,7,0,55,40030
"40031",0,1,13,30000,40,52,0,0,4,1,1,0,27,40031
"40032",0,0,16,100000,40,52,0,0,4,1,1,1,39,40032
"40033",0,0,16,72000,45,52,0,0,4,1,7,1,33,40033
"40034",1,0,16,100000,40,52,0,0,4,1,7,1,38,40034
"40035",1,0,16,57000,40,52,0,0,4,1,7,1,43,40035
"40036",0,0,16,65000,47,52,0,0,4,1,7,1,55,40036
"40037",0,0,18,44000,40,52,0,0,4,1,7,1,33,40037
"40038",1,0,18,41000,40,52,0,0,4,1,7,1,28,40038
"40039",0,0,12,19000,52,52,0,0,4,1,7,0,51,40039
"40040",0,0,12,19000,40,52,0,0,4,1,7,0,44,40040
"40041",0,0,13,50000,40,52,0,0,4,1,1,0,40,40041
"40042",0,0,16,25000,40,52,0,0,4,1,5,1,48,40042
"40043",0,0,13,13000,40,52,0,0,4,1,7,0,62,40043
"40044",0,1,16,43000,40,52,0,0,4,1,5,1,58,40044
"40045",0,1,12,15000,40,52,0,0,4,1,1,0,30,40045
"40046",1,0,16,20000,40,52,0,0,4,1,7,1,26,40046
"40047",0,0,16,100000,60,52,0,0,4,1,7,1,25,40047
"40048",0,1,16,72000,40,52,0,0,4,1,7,1,26,40048
"40049",0,0,16,40000,40,52,0,0,4,1,7,1,27,40049
"40050",0,0,18,100000,40,52,0,0,4,1,5,1,35,40050
"40051",0,0,12,34000,40,52,0,0,4,2,7,0,55,40051
"40052",0,0,20,180000,45,52,0,0,4,1,1,1,40,40052
"40053",1,0,20,200000,50,52,0,0,4,1,1,1,40,40053
"40054",1,0,16,60000,45,52,0,0,4,1,5,1,56,40054
"40055",1,1,16,20000,40,52,0,0,4,1,7,1,24,40055
"40056",0,0,13,40000,40,52,0,0,4,2,5,0,32,40056
"40057",1,0,16,33000,40,52,0,0,4,1,7,1,25,40057
"40058",1,0,18,35000,40,52,0,0,4,1,7,1,29,40058
"40059",0,1,18,42000,40,52,0,0,4,1,7,1,48,40059
"40060",0,0,12,30000,40,52,0,0,4,2,7,0,31,40060
"40061",0,1,13,25000,40,52,0,0,4,1,5,0,49,40061
"40062",0,0,16,40000,70,52,0,0,4,1,7,1,34,40062
"40063",1,0,16,40000,50,52,0,0,4,1,5,1,40,40063
"40064",1,1,13,22300,40,52,0,0,4,1,5,0,41,40064
"40065",1,0,13,25000,40,52,0,0,4,2,5,0,52,40065
"40066",0,0,20,157000,55,52,0,0,4,1,1,1,39,40066
"40067",1,0,14,45000,40,52,0,0,4,1,5,0,64,40067
"40068",0,1,13,35000,40,52,0,0,4,1,1,0,54,40068
"40069",1,0,12,56000,60,52,0,0,4,1,1,0,52,40069
"40070",0,0,16,30000,40,52,0,0,4,1,7,1,23,40070
"40071",1,0,13,27500,40,52,0,0,4,2,7,0,29,40071
"40072",0,0,16,45000,40,52,0,0,4,1,7,1,26,40072
"40073",0,0,16,100000,40,52,0,0,4,1,1,1,32,40073
"40074",1,0,16,85000,40,52,0,0,4,1,1,1,35,40074
"40075",0,0,16,33000,40,52,0,0,4,1,7,1,26,40075
"40076",1,0,16,35000,40,52,0,0,4,1,7,1,25,40076
"40077",0,0,16,117946,50,52,0,0,4,1,1,1,35,40077
"40078",0,0,16,52000,55,52,0,0,4,1,7,1,58,40078
"40079",1,0,16,50000,40,52,0,0,4,1,7,1,40,40079
"40080",1,0,16,75000,50,52,0,0,4,1,7,1,26,40080
"40081",1,0,20,96000,55,52,0,0,4,1,7,1,45,40081
"40082",0,0,12,97500,60,52,0,0,4,1,1,0,62,40082
"40083",1,0,14,65000,50,52,0,0,4,1,7,0,47,40083
"40084",1,0,16,68000,40,52,0,0,4,1,7,1,48,40084
"40085",0,0,12,102112,50,52,0,0,4,1,5,0,50,40085
"40086",1,1,18,110000,50,52,0,0,4,1,7,1,31,40086
"40087",1,1,10,35000,40,52,0,0,4,1,1,0,34,40087
"40088",0,0,20,90000,40,52,0,0,4,1,1,1,31,40088
"40089",1,0,20,55000,60,48,0,0,4,1,1,1,33,40089
"40090",1,0,18,58000,40,52,0,0,4,1,7,1,39,40090
"40091",0,0,16,87700,50,52,0,0,4,1,1,1,38,40091
"40092",0,0,16,65000,60,52,0,0,4,1,5,1,55,40092
"40093",1,0,16,24000,40,52,0,0,4,1,7,1,28,40093
"40094",1,0,13,38000,40,52,0,0,4,1,7,0,29,40094
"40095",1,0,18,52000,40,52,0,0,4,2,1,1,45,40095
"40096",0,0,13,44000,40,52,0,0,4,2,1,0,42,40096
"40097",1,0,12,50000,40,52,0,0,4,2,1,0,40,40097
"40098",0,0,12,44000,40,52,0,0,4,2,1,0,46,40098
"40099",1,1,6,15000,38,50,0,0,4,1,1,0,36,40099
"40100",0,1,6,47000,40,52,0,0,4,1,1,0,36,40100
"40101",0,0,16,42000,50,48,0,0,4,1,7,1,28,40101
"40102",0,0,18,50000,40,52,0,0,4,1,5,1,35,40102
"40103",0,0,12,36000,50,48,0,0,4,1,1,0,54,40103
"40104",0,0,12,76266,48,52,0,0,4,1,1,0,48,40104
"40105",0,0,16,75000,40,52,0,0,4,1,5,1,40,40105
"40106",0,0,12,18000,50,52,0,0,4,1,7,0,25,40106
"40107",1,0,14,16000,40,52,0,0,4,1,5,0,29,40107
"40108",1,0,12,26000,40,52,0,0,4,1,7,0,27,40108
"40109",1,1,6,15600,45,52,0,0,4,1,7,0,28,40109
"40110",1,0,16,49000,38,52,0,0,4,1,1,1,62,40110
"40111",0,0,16,75000,40,52,0,0,4,1,1,1,62,40111
"40112",0,0,14,67600,44,52,0,0,4,1,5,0,63,40112
"40113",0,0,13,15000,36,52,0,0,4,1,7,0,20,40113
"40114",1,1,4,13000,40,48,0,0,4,1,1,0,27,40114
"40115",1,0,13,22000,52,52,0,0,4,2,7,0,32,40115
"40116",1,0,13,21000,40,52,0,0,4,2,1,0,48,40116
"40117",0,0,16,15000,40,52,0,0,4,2,1,1,51,40117
"40118",0,1,12,45000,40,52,0,0,4,1,1,0,26,40118
"40119",1,1,11,35000,40,52,0,0,4,1,1,0,24,40119
"40120",1,1,14,104367,64,52,0,0,4,1,1,0,24,40120
"40121",1,1,12,30000,40,52,0,0,4,1,7,0,35,40121
"40122",1,1,16,30000,40,52,0,0,4,1,1,1,46,40122
"40123",0,1,11,15000,40,52,0,0,4,1,1,0,43,40123
"40124",1,1,11,10000,40,52,0,0,4,1,1,0,43,40124
"40125",0,0,14,16600,40,52,0,0,4,1,1,0,34,40125
"40126",1,1,6,16500,55,52,0,0,4,1,1,0,49,40126
"40127",1,0,16,78000,40,52,0,0,4,1,1,1,42,40127
"40128",0,1,16,165000,50,52,0,0,4,1,1,1,42,40128
"40129",0,1,12,40000,40,52,0,0,4,1,1,0,60,40129
"40130",1,1,13,50000,40,52,0,0,4,1,1,0,59,40130
"40131",1,1,14,38000,37,52,0,0,4,1,7,0,33,40131
"40132",1,1,13,60000,40,52,0,0,4,1,1,0,52,40132
"40133",0,1,10,20000,40,52,0,0,4,1,1,0,23,40133
"40134",1,1,10,34000,40,52,0,0,4,1,7,0,40,40134
"40135",1,1,12,15600,39,52,0,0,4,1,1,0,32,40135
"40136",0,1,9,23139,40,52,0,0,4,1,6,0,30,40136
"40137",0,1,16,48000,40,52,0,0,4,1,7,1,33,40137
"40138",0,1,12,15000,52,52,0,0,4,1,3,0,28,40138
"40139",0,0,16,140000,40,52,0,0,4,1,1,1,48,40139
"40140",0,0,13,46500,40,52,0,0,4,2,1,0,50,40140
"40141",1,0,13,34500,40,52,0,0,4,2,1,0,49,40141
"40142",0,0,12,9600,45,48,0,0,4,2,1,0,28,40142
"40143",0,0,20,85000,55,52,0,0,4,1,5,1,57,40143
"40144",1,0,18,65000,40,52,0,0,4,1,1,1,41,40144
"40145",1,0,16,75000,45,52,0,0,4,1,5,1,45,40145
"40146",1,0,16,75000,40,52,0,0,4,2,7,1,37,40146
"40147",0,0,13,76000,40,52,0,0,4,1,1,0,49,40147
"40148",1,0,13,17280,40,52,0,0,4,1,7,0,22,40148
"40149",0,0,16,65000,36,52,0,0,4,1,1,1,36,40149
"40150",1,0,16,58000,36,52,0,0,4,1,1,1,34,40150
"40151",1,0,14,22000,40,52,0,0,4,2,1,0,25,40151
"40152",0,0,13,76000,40,52,0,0,4,2,1,0,27,40152
"40153",0,1,12,39000,40,52,0,0,4,1,1,0,52,40153
"40154",0,0,16,83000,60,52,0,0,4,1,1,1,40,40154
"40155",0,0,12,60000,40,52,0,0,4,1,1,0,49,40155
"40156",0,0,16,170000,55,52,0,0,4,1,1,1,39,40156
"40157",0,0,16,150000,40,52,0,0,4,1,1,1,32,40157
"40158",0,0,16,50000,40,52,0,0,4,4,7,1,39,40158
"40159",1,0,13,180000,40,52,0,0,4,1,5,0,70,40159
"40160",0,0,18,242946,70,52,1,0,4,1,1,1,46,40160
"40161",1,0,16,50000,36,52,0,0,4,1,7,1,28,40161
"40162",0,0,12,140000,50,52,0,0,4,1,1,0,65,40162
"40163",1,0,12,40000,40,52,0,0,4,1,1,0,64,40163
"40164",0,0,18,188000,50,52,0,0,4,1,1,1,58,40164
"40165",1,0,18,90000,50,52,0,0,4,1,1,1,58,40165
